movieId,title,genres,rating,genre,year_y,score,director,writer,star,country,company
2750,radio days,Comedy|Drama,PG,Comedy,1987,7.5,Woody Allen,Woody Allen,Mia Farrow,United States,Jack Rollins & Charles H. Joffe Productions
2751,from the hip,Comedy|Drama,PG,Comedy,1987,6.2,Bob Clark,Bob Clark,Judd Nelson,United States,De Laurentiis Entertainment Group (DEG)
2752,outrageous fortune,Comedy|Mystery,R,Comedy,1987,6.2,Arthur Hiller,Leslie Dixon,Shelley Long,United States,Touchstone Pictures
2754,deadtime stories,Horror,R,Comedy,1986,4.7,Jeffrey Delman,Jeffrey Delman,Scott Valentine,United States,Scary Stuff
2757,frances,Drama,R,Biography,1982,7.3,Graeme Clifford,Eric Bergren,Jessica Lange,United States,Brooksfilms
2759,dick,Comedy,PG-13,Comedy,1999,6.2,Andrew Fleming,Andrew Fleming,Kirsten Dunst,United States,Canal+ Droits Audiovisuels
2770,bowfinger,Comedy,PG-13,Comedy,1999,6.4,Frank Oz,Steve Martin,Steve Martin,United States,Universal Pictures
2771,brokedown palace,Drama,PG-13,Drama,1999,6.5,Jonathan Kaplan,Adam Fields,Claire Danes,United States,Fox 2000 Pictures
2772,detroit rock city,Comedy,R,Comedy,1999,6.9,Adam Rifkin,Carl V. Dupré,Edward Furlong,United States,New Line Cinema
2774,better than chocolate,Comedy|Romance,R,Comedy,1999,6.1,Anne Wheeler,Peggy Thompson,Wendy Crewson,Canada,British Columbia Film
2786,haunted honeymoon,Comedy,PG,Comedy,1986,5.7,Gene Wilder,Gene Wilder,Gene Wilder,United Kingdom,Orion Pictures
2787,cat's eye,Horror,PG-13,Comedy,1985,6.3,Lewis Teague,Stephen King,Drew Barrymore,United States,Dino De Laurentiis Company
2791,airplane!,Comedy,PG,Comedy,1980,7.7,Jim Abrahams,Jim Abrahams,Robert Hays,United States,Paramount Pictures
2792,airplane ii: the sequel,Comedy,PG,Comedy,1982,6.2,Ken Finkleman,Ken Finkleman,Robert Hays,United States,Paramount Pictures
2795,national lampoon's vacation,Comedy,R,Adventure,1983,7.4,Harold Ramis,John Hughes,Chevy Chase,United States,National Lampoon
2796,funny farm,Comedy,PG,Comedy,1988,6.2,George Roy Hill,Jay Cronley,Chevy Chase,United States,Cornelius Productions
2797,big,Comedy|Drama|Fantasy|Romance,PG,Comedy,1988,7.3,Penny Marshall,Gary Ross,Tom Hanks,United States,American Entertainment Partners II L.P.
2798,problem child,Children|Comedy,PG,Comedy,1990,5.4,Dennis Dugan,Scott Alexander,Michael Oliver,United States,Universal Pictures
2799,problem child 2,Comedy,PG-13,Comedy,1991,4.9,Brian Levant,Scott Alexander,John Ritter,United States,Universal Pictures
2800,little nemo: adventures in slumberland,Adventure|Animation|Children|Drama|Fantasy,G,Animation,1989,7.1,Masami Hata,Chris Columbus,Gabriel Damon,Japan,TMS Entertainment
2802,tequila sunrise,Action|Drama|Romance|Thriller,R,Crime,1988,6.1,Robert Towne,Robert Towne,Mel Gibson,United States,Cinema City Films
2805,mickey blue eyes,Comedy|Romance,PG-13,Comedy,1999,5.9,Kelly Makin,Adam Scheinman,Hugh Grant,United Kingdom,Castle Rock Entertainment
2806,teaching mrs. tingle,Comedy|Thriller,PG-13,Comedy,1999,5.3,Kevin Williamson,Kevin Williamson,Helen Mirren,United States,Miramax
2807,universal soldier: the return,Action|Sci-Fi,R,Action,1999,4.2,Mic Rodgers,Richard Rothstein,Jean-Claude Van Damme,United States,TriStar Pictures
2808,universal soldier,Action|Sci-Fi,R,Action,1992,6.0,Roland Emmerich,Richard Rothstein,Jean-Claude Van Damme,United States,StudioCanal
2810,perfect blue,Animation|Horror|Mystery|Thriller,,Animation,1997,8.0,Satoshi Kon,Sadayuki Murai,Junko Iwao,Japan,Rex Entertainment
2812,in too deep,Action|Thriller,R,Crime,1999,6.3,Michael Rymer,Michael Henry Brown,Omar Epps,United States,Dimension Films
2815,iron eagle,Action|War,PG-13,Action,1986,5.5,Sidney J. Furie,Kevin Alyn Elders,Louis Gossett Jr.,United States,TriStar Pictures
2816,iron eagle ii,Action|War,PG,Action,1988,3.8,Sidney J. Furie,Kevin Alyn Elders,Louis Gossett Jr.,Canada,Carolco Pictures
2817,aces: iron eagle iii,Action,R,Action,1992,3.7,John Glen,Kevin Alyn Elders,Louis Gossett Jr.,United Kingdom,Carolco Pictures
2822,medicine man,Adventure|Romance,PG-13,Adventure,1992,6.0,John McTiernan,Tom Schulman,Sean Connery,United States,Hollywood Pictures
2828,dudley do-right,Children|Comedy,PG,Comedy,1999,3.9,Hugh Wilson,Jay Ward,Brendan Fraser,United States,Universal Pictures
2836,outside providence,Comedy,R,Comedy,1999,6.4,Michael Corrente,Peter Farrelly,Shawn Hatosy,United States,Miramax
2840,stigmata,Drama|Thriller,R,Horror,1999,6.2,Rupert Wainwright,Tom Lazarus,Patricia Arquette,United States,Metro-Goldwyn-Mayer (MGM)
2841,stir of echoes,Horror|Mystery|Thriller,R,Horror,1999,7.0,David Koepp,Richard Matheson,Kevin Bacon,United States,Artisan Entertainment
2858,american beauty,Drama|Romance,R,Drama,1999,8.3,Sam Mendes,Alan Ball,Kevin Spacey,United States,Dreamworks Pictures
2860,blue streak,Comedy,PG-13,Action,1999,6.3,Les Mayfield,Michael Berry,Martin Lawrence,Germany,Columbia Pictures
2861,for love of the game,Comedy|Drama,PG-13,Drama,1999,6.6,Sam Raimi,Michael Shaara,Kevin Costner,United States,Universal Pictures
2867,fright night,Comedy|Horror|Thriller,R,Fantasy,1985,7.1,Tom Holland,Tom Holland,Chris Sarandon,United States,Columbia Pictures
2867,fright night,Comedy|Horror|Thriller,R,Comedy,2011,6.4,Craig Gillespie,Marti Noxon,Anton Yelchin,United States,Dreamworks Pictures
89030,fright night,Comedy|Horror,R,Fantasy,1985,7.1,Tom Holland,Tom Holland,Chris Sarandon,United States,Columbia Pictures
89030,fright night,Comedy|Horror,R,Comedy,2011,6.4,Craig Gillespie,Marti Noxon,Anton Yelchin,United States,Dreamworks Pictures
2872,excalibur,Adventure|Fantasy,R,Adventure,1981,7.4,John Boorman,Thomas Malory,Nigel Terry,United Kingdom,Cinema '84
2875,sommersby,Drama|Mystery|Romance,PG-13,Drama,1993,6.2,Jon Amiel,Daniel Vigne,Richard Gere,France,Canal+
2876,thumbelina,Animation|Children|Fantasy,G,Animation,1994,6.4,Don Bluth,Hans Christian Andersen,Jodi Benson,Ireland,Don Bluth
2881,double jeopardy,Action|Crime|Drama|Thriller,R,Crime,1999,6.5,Bruce Beresford,David Weisberg,Ashley Judd,United States,Paramount Pictures
2882,jakob the liar,Drama,PG-13,Drama,1999,6.5,Peter Kassovitz,Jurek Becker,Robin Williams,United States,Columbia Pictures
2883,mumford,Comedy|Drama,R,Comedy,1999,6.8,Lawrence Kasdan,Lawrence Kasdan,Loren Dean,United States,Touchstone Pictures
2888,drive me crazy,Comedy|Romance,PG-13,Comedy,1999,5.8,John Schultz,Todd Strasser,Melissa Joan Hart,United States,Twentieth Century Fox
2889,"mystery, alaska",Comedy|Drama,R,Comedy,1999,6.7,Jay Roach,David E. Kelley,Russell Crowe,Canada,Baldwin/Cohen Productions
2890,three kings,Action|Adventure|Comedy|Drama|War,R,Action,1999,7.1,David O. Russell,John Ridley,George Clooney,United States,Warner Bros.
2891,"happy, texas",Comedy,PG-13,Comedy,1999,6.3,Mark Illsley,Ed Stone,Jeremy Northam,United States,Marked Entertainment
2892,new rose hotel,Action|Drama,R,Drama,1998,5.1,Abel Ferrara,William Gibson,Christopher Walken,United States,Pressman Film
2893,plunkett & macleane,Action|Adventure|Drama,R,Action,1999,6.4,Jake Scott,Selwyn Roberts,Robert Carlyle,United Kingdom,Arts Council of England
2894,romance,Drama|Romance,Unrated,Drama,1999,5.3,Catherine Breillat,Catherine Breillat,Caroline Ducey,France,Flach Film
2899,gulliver's travels,Adventure|Animation|Children,PG,Adventure,2010,4.9,Rob Letterman,Joe Stillman,Jack Black,United States,Twentieth Century Fox
82854,gulliver's travels,Adventure|Comedy|Fantasy,PG,Adventure,2010,4.9,Rob Letterman,Joe Stillman,Jack Black,United States,Twentieth Century Fox
173873,gulliver's travels,Adventure|Children|Fantasy,PG,Adventure,2010,4.9,Rob Letterman,Joe Stillman,Jack Black,United States,Twentieth Century Fox
2900,monkey shines,Horror|Sci-Fi,R,Drama,1988,6.2,George A. Romero,Michael Stewart,Jason Beghe,United States,Orion Pictures
2902,psycho ii,Horror|Mystery|Thriller,R,Crime,1983,6.5,Richard Franklin,Tom Holland,Anthony Perkins,United States,Universal Pictures
2903,psycho iii,Horror|Thriller,R,Horror,1986,5.4,Anthony Perkins,Charles Edward Pogue,Anthony Perkins,United States,Universal Pictures
2906,random hearts,Drama|Romance,R,Drama,1999,5.2,Sydney Pollack,Warren Adler,Harrison Ford,United States,Columbia Pictures
2907,superstar,Comedy,PG-13,Comedy,1999,5.1,Bruce McCulloch,Molly Shannon,Molly Shannon,United States,Broadway Pictures
2908,boys don't cry,Drama,R,Biography,1999,7.5,Kimberly Peirce,Kimberly Peirce,Hilary Swank,United States,Fox Searchlight Pictures
2915,risky business,Comedy,R,Comedy,1983,6.8,Paul Brickman,Paul Brickman,Tom Cruise,United States,The Geffen Company
2916,total recall,Action|Adventure|Sci-Fi|Thriller,R,Action,1990,7.5,Paul Verhoeven,Philip K. Dick,Arnold Schwarzenegger,United States,Carolco Pictures
2916,total recall,Action|Adventure|Sci-Fi|Thriller,PG-13,Action,2012,6.2,Len Wiseman,Kurt Wimmer,Colin Farrell,United States,Total Recall
95875,total recall,Action|Sci-Fi|Thriller,R,Action,1990,7.5,Paul Verhoeven,Philip K. Dick,Arnold Schwarzenegger,United States,Carolco Pictures
95875,total recall,Action|Sci-Fi|Thriller,PG-13,Action,2012,6.2,Len Wiseman,Kurt Wimmer,Colin Farrell,United States,Total Recall
2917,body heat,Crime|Thriller,R,Crime,1981,7.4,Lawrence Kasdan,Lawrence Kasdan,William Hurt,United States,The Ladd Company
2918,ferris bueller's day off,Comedy,PG-13,Comedy,1986,7.8,John Hughes,John Hughes,Matthew Broderick,United States,Paramount Pictures
2926,hairspray,Comedy|Drama,PG,Comedy,1988,7.0,John Waters,John Waters,Sonny Bono,United States,New Line Cinema
2926,hairspray,Comedy|Drama,PG,Comedy,2007,6.6,Adam Shankman,Leslie Dixon,John Travolta,United States,New Line Cinema
52975,hairspray,Comedy|Drama|Musical,PG,Comedy,1988,7.0,John Waters,John Waters,Sonny Bono,United States,New Line Cinema
52975,hairspray,Comedy|Drama|Musical,PG,Comedy,2007,6.6,Adam Shankman,Leslie Dixon,John Travolta,United States,New Line Cinema
2929,reds,Drama|Romance,PG,Biography,1981,7.3,Warren Beatty,Warren Beatty,Warren Beatty,United States,Barclays Mercantile Industrial Finance
2942,flashdance,Drama|Romance,R,Drama,1983,6.2,Adrian Lyne,Thomas Hedley Jr.,Jennifer Beals,United States,Paramount Pictures
2943,indochine,Drama|Romance,PG-13,Drama,1992,7.1,Régis Wargnier,Erik Orsenna,Catherine Deneuve,France,Paradis Films
2953,home alone 2: lost in new york,Children|Comedy,PG,Adventure,1992,6.8,Chris Columbus,John Hughes,Macaulay Culkin,United States,Twentieth Century Fox
2956,someone to watch over me,Action|Crime|Thriller,R,Crime,1987,6.1,Ridley Scott,Howard Franklin,Tom Berenger,United States,Columbia Pictures
2959,fight club,Action|Crime|Drama|Thriller,R,Drama,1999,8.8,David Fincher,Chuck Palahniuk,Brad Pitt,Germany,Fox 2000 Pictures
2962,fever pitch,Comedy|Romance,R,Drama,1985,4.1,Richard Brooks,Richard Brooks,Ryan O'Neal,United States,Metro-Goldwyn-Mayer (MGM)
2962,fever pitch,Comedy|Romance,R,Comedy,1997,6.7,David Evans,Nick Hornby,Colin Firth,United Kingdom,Channel Four Films
2962,fever pitch,Comedy|Romance,PG-13,Comedy,2005,6.2,Bobby Farrelly,Lowell Ganz,Drew Barrymore,United States,Fox 2000 Pictures
32598,fever pitch,Comedy|Romance,R,Drama,1985,4.1,Richard Brooks,Richard Brooks,Ryan O'Neal,United States,Metro-Goldwyn-Mayer (MGM)
32598,fever pitch,Comedy|Romance,R,Comedy,1997,6.7,David Evans,Nick Hornby,Colin Firth,United Kingdom,Channel Four Films
32598,fever pitch,Comedy|Romance,PG-13,Comedy,2005,6.2,Bobby Farrelly,Lowell Ganz,Drew Barrymore,United States,Fox 2000 Pictures
2964,julien donkey-boy,Drama,R,Comedy,1999,6.8,Harmony Korine,Harmony Korine,Ewen Bremner,United States,391 Productions
2968,time bandits,Adventure|Comedy|Fantasy|Sci-Fi,PG,Adventure,1981,7.0,Terry Gilliam,Michael Palin,Sean Connery,United Kingdom,HandMade Films
2973,crimes and misdemeanors,Comedy|Crime|Drama,PG-13,Comedy,1989,7.9,Woody Allen,Woody Allen,Martin Landau,United States,Jack Rollins & Charles H. Joffe Productions
2974,bats,Horror|Thriller,PG-13,Horror,1999,3.9,Louis Morneau,John Logan,Lou Diamond Phillips,United States,Destination Films
2976,bringing out the dead,Drama,R,Drama,1999,6.8,Martin Scorsese,Joe Connelly,Nicolas Cage,United States,De Fina-Cappa
2977,crazy in alabama,Comedy|Drama,PG-13,Comedy,1999,6.2,Antonio Banderas,Mark Childress,Melanie Griffith,Germany,Columbia Pictures
2978,three to tango,Comedy|Romance,PG-13,Comedy,1999,6.1,Damon Santostefano,Rodney Patrick Vaccaro,Neve Campbell,Australia,Warner Bros.
2979,body shots,Drama,R,Drama,1999,4.9,Michael Cristofer,David McKenna,Joe Basile,United States,New Line Cinema
2985,robocop,Action|Crime|Drama|Sci-Fi|Thriller,R,Action,1987,7.5,Paul Verhoeven,Edward Neumeier,Peter Weller,United States,Orion Pictures
2985,robocop,Action|Crime|Drama|Sci-Fi|Thriller,PG-13,Action,2014,6.1,José Padilha,Joshua Zetumer,Joel Kinnaman,United States,Metro-Goldwyn-Mayer (MGM)
108945,robocop,Action|Crime|Sci-Fi|IMAX,R,Action,1987,7.5,Paul Verhoeven,Edward Neumeier,Peter Weller,United States,Orion Pictures
108945,robocop,Action|Crime|Sci-Fi|IMAX,PG-13,Action,2014,6.1,José Padilha,Joshua Zetumer,Joel Kinnaman,United States,Metro-Goldwyn-Mayer (MGM)
2986,robocop 2,Action|Crime|Sci-Fi|Thriller,R,Action,1990,5.8,Irvin Kershner,Edward Neumeier,Peter Weller,United States,Orion Pictures
2988,melvin and howard,Drama,R,Comedy,1980,6.8,Jonathan Demme,Bo Goldman,Paul Le Mat,United States,Universal Pictures
2989,for your eyes only,Action|Adventure|Thriller,PG,Action,1981,6.7,John Glen,Richard Maibaum,Roger Moore,United Kingdom,Eon Productions
2995,house on haunted hill,Horror|Thriller,R,Crime,1999,5.6,William Malone,Robb White,Geoffrey Rush,United States,Dark Castle Entertainment
2996,music of the heart,Drama,PG,Drama,1999,6.8,Wes Craven,Pamela Gray,Meryl Streep,United States,Craven-Maddalena Films
2997,being john malkovich,Comedy|Drama|Fantasy,R,Comedy,1999,7.7,Spike Jonze,Charlie Kaufman,John Cusack,United States,Astralwerks
3008,last night,Drama|Sci-Fi,R,Drama,2010,6.6,Massy Tadjedin,Massy Tadjedin,Keira Knightley,United States,Gaumont
3010,rosetta,Drama,R,Drama,1999,7.5,Jean-Pierre Dardenne,Jean-Pierre Dardenne,Émilie Dequenne,France,ARP Sélection
3014,bustin' loose,Comedy,R,Comedy,1981,6.1,Oz Scott,Lonne Elder III,Richard Pryor,United States,Universal Pictures
3016,creepshow,Horror,R,Comedy,1982,6.9,George A. Romero,Stephen King,Hal Holbrook,United States,United Film Distribution Company (UFDC)
3017,creepshow 2,Horror,R,Fantasy,1987,6.1,Michael Gornick,Stephen King,George Kennedy,United States,New World Pictures
3018,re-animator,Comedy|Horror|Sci-Fi,Unrated,Comedy,1985,7.2,Stuart Gordon,H.P. Lovecraft,Jeffrey Combs,United States,Empire Pictures
3019,drugstore cowboy,Crime|Drama,R,Crime,1989,7.3,Gus Van Sant,James Fogle,Matt Dillon,United States,Avenue Pictures
3020,falling down,Action|Drama,R,Action,1993,7.6,Joel Schumacher,Ebbe Roe Smith,Michael Douglas,United States,Alcor Films
3029,nighthawks,Action|Drama,R,Action,1981,6.4,Bruce Malmuth,David Shaber,Sylvester Stallone,United States,Universal Pictures
3031,repossessed,Comedy,PG-13,Comedy,1990,4.8,Bob Logan,Bob Logan,Leslie Nielsen,United States,Carolco Pictures
3033,spaceballs,Comedy|Sci-Fi,PG,Adventure,1987,7.1,Mel Brooks,Mel Brooks,Mel Brooks,United States,Brooksfilms
3034,robin hood,Adventure|Animation|Children|Comedy|Musical,PG-13,Action,2010,6.6,Ridley Scott,Brian Helgeland,Russell Crowe,United States,Universal Pictures
3034,robin hood,Adventure|Animation|Children|Comedy|Musical,PG-13,Action,2018,5.3,Otto Bathurst,Ben Chandler,Taron Egerton,United States,Summit Entertainment
77866,robin hood,Action|Adventure|Drama|Romance|War,PG-13,Action,2010,6.6,Ridley Scott,Brian Helgeland,Russell Crowe,United States,Universal Pictures
77866,robin hood,Action|Adventure|Drama|Romance|War,PG-13,Action,2018,5.3,Otto Bathurst,Ben Chandler,Taron Egerton,United States,Summit Entertainment
3039,trading places,Comedy,R,Comedy,1983,7.5,John Landis,Timothy Harris,Eddie Murphy,United States,Cinema Group Ventures
3041,meatballs part ii,Comedy,PG,Comedy,1984,3.7,Ken Wiederhorn,Martin Kitrosser,Richard Mulligan,United States,TriStar Pictures
3044,dead again,Mystery|Romance|Thriller,R,Crime,1991,6.9,Kenneth Branagh,Scott Frank,Kenneth Branagh,United States,Paramount Pictures
3045,peter's friends,Comedy|Drama,R,Comedy,1992,7.0,Kenneth Branagh,Rita Rudner,Hugh Laurie,United Kingdom,British Broadcasting Corporation (BBC)
3048,under the rainbow,Comedy,PG,Comedy,1981,5.4,Steve Rash,Fred Bauer,Chevy Chase,United States,Innovisions
3051,anywhere but here,Comedy|Drama,PG-13,Comedy,1999,6.2,Wayne Wang,Mona Simpson,Susan Sarandon,United States,Fox 2000 Pictures
3052,dogma,Adventure|Comedy|Fantasy,R,Adventure,1999,7.3,Kevin Smith,Kevin Smith,Ben Affleck,United States,View Askew Productions
3063,poison ivy,Drama|Thriller,R,Drama,1992,5.4,Katt Shea,Melissa Goddard,Drew Barrymore,United States,New Line Cinema
3071,stand and deliver,Comedy|Drama,PG,Biography,1988,7.3,Ramón Menéndez,Ramón Menéndez,Edward James Olmos,United States,American Playhouse
3072,moonstruck,Comedy|Romance,PG,Comedy,1987,7.1,Norman Jewison,John Patrick Shanley,Cher,United States,Metro-Goldwyn-Mayer (MGM)
3078,liberty heights,Drama,R,Comedy,1999,7.0,Barry Levinson,Barry Levinson,Adrien Brody,United States,Baltimore Pictures
3079,mansfield park,Comedy|Drama|Romance,PG-13,Comedy,1999,7.1,Patricia Rozema,Jane Austen,Frances O'Connor,United Kingdom,Arts Council of England
3081,sleepy hollow,Fantasy|Horror|Mystery|Romance,R,Fantasy,1999,7.3,Tim Burton,Washington Irving,Johnny Depp,United States,Paramount Pictures
3087,scrooged,Comedy|Fantasy|Romance,PG-13,Comedy,1988,7.0,Richard Donner,Mitch Glazer,Bill Murray,United States,Paramount Pictures
3090,matewan,Drama,PG-13,Drama,1987,7.9,John Sayles,John Sayles,Chris Cooper,United States,Cinecom Entertainment Group
3094,maurice,Drama|Romance,R,Drama,1987,7.7,James Ivory,E.M. Forster,James Wilby,United Kingdom,Merchant Ivory Productions
3101,fatal attraction,Drama|Thriller,R,Drama,1987,6.9,Adrian Lyne,James Dearden,Michael Douglas,United States,Paramount Pictures
3102,jagged edge,Crime|Romance|Thriller,R,Drama,1985,6.5,Richard Marquand,Joe Eszterhas,Jeff Bridges,United States,Columbia Pictures
3103,stanley & iris,Drama|Romance,PG-13,Drama,1990,6.4,Martin Ritt,Pat Barker,Jane Fonda,United States,Metro-Goldwyn-Mayer (MGM)
3104,midnight run,Action|Comedy|Crime|Thriller,R,Action,1988,7.5,Martin Brest,George Gallo,Robert De Niro,United States,Universal Pictures
3105,awakenings,Drama|Mystery,PG-13,Biography,1990,7.8,Penny Marshall,Oliver Sacks,Robert De Niro,United States,Columbia Pictures
3106,come see the paradise,Drama|Romance,R,Drama,1990,6.7,Alan Parker,Alan Parker,Dennis Quaid,United States,Twentieth Century Fox
3107,backdraft,Action|Drama,R,Action,1991,6.7,Ron Howard,Gregory Widen,Kurt Russell,United States,Imagine Films Entertainment
3111,places in the heart,Drama,PG,Drama,1984,7.4,Robert Benton,Robert Benton,Sally Field,United States,Delphi II Productions
3113,end of days,Action|Fantasy|Horror|Mystery|Thriller,R,Action,1999,5.8,Peter Hyams,Andrew W. Marlowe,Arnold Schwarzenegger,United States,Beacon Communications
3114,toy story 2,Adventure|Animation|Children|Comedy|Fantasy,G,Animation,1999,7.9,John Lasseter,John Lasseter,Tom Hanks,United States,Pixar Animation Studios
3115,flawless,Drama,R,Comedy,1999,6.5,Joel Schumacher,Joel Schumacher,Robert De Niro,United States,Tribeca Productions
3117,ride with the devil,Drama|Romance|War,R,Drama,1999,6.7,Ang Lee,Daniel Woodrell,Tobey Maguire,United States,Universal Pictures
